Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 61.0.3163.100,,2017-10-30 09:21:56,2017-10-30 09:21:56,"0,010s",PASSED
verifyEqual,Chrome 61.0.3163.100,,2017-10-30 09:21:56,2017-10-30 09:21:56,"0,002s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-30 09:21:56,2017-10-30 09:21:56,"0,001s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 61.0.3163.100,,2017-10-30 09:21:56,2017-10-30 09:21:56,"0,008s",PASSED
Statement - If (viewPort < 1400),Chrome 61.0.3163.100,,2017-10-30 09:21:56,2017-10-30 09:21:57,"1,233s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:57,2017-10-30 09:21:58,"0,796s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-30 09:21:58,2017-10-30 09:21:58,"0,347s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-30 09:21:58,2017-10-30 09:21:58,"0,088s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-30 09:21:58,2017-10-30 09:21:58,"0,058s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 09:21:58,2017-10-30 09:21:59,"0,893s",PASSED
