Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
comment,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,001s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni di  Product Families List\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,017s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,028s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,026s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,027s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,046s",PASSED
verifyElementText,Firefox 57.0,Verifica valori corretti delle intestazioni di Product Families List,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,066s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,088s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,086s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,090s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,070s",PASSED
comment,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,002s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni di Product Line Design\r\n\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,020s",PASSED
verifyElementPresent,Firefox 57.0,\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,026s",PASSED
verifyElementPresent,Firefox 57.0,\r\n\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,046s",PASSED
verifyElementPresent,Firefox 57.0,\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,028s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,038s",PASSED
verifyElementPresent,Firefox 57.0,\r\n\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,032s",PASSED
verifyElementPresent,Firefox 57.0,\r\n,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,034s",PASSED
verifyElementText,Firefox 57.0,Verifica valori corretti delle intestazioni di Product Line Design,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,075s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:50,"0,065s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:50,2017-12-05 18:35:51,"0,068s",PASSED
